market_ticker,event_ticker,series_ticker,market_type,title,yes_sub_title,no_sub_title,result,result_binary,status,open_time,close_time,expected_expiration_time,volume,open_interest,tipoff_ts_used,tipoff_source,candle_ts,price_at_start_yes_bid,price_at_start_yes_ask,price_at_start_mid,price_at_start_last,n_candles_in_window
KXNBAGAME-25DEC08SASNOP-SAS,KXNBAGAME-25DEC08SASNOP,KXNBAGAME,game_winner,San Antonio vs New Orleans Winner?,San Antonio,San Antonio,yes,1,finalized,2025-12-06T16:06:00Z,2025-12-09T03:44:34.23357Z,2025-12-09T04:00:00Z,4319832.00,0.00,1765243800,expected_expiration-150m,1765243800,0.78,0.79,0.785,0.79,111
KXNBAGAME-25DEC09MIAORL-ORL,KXNBAGAME-25DEC09MIAORL,KXNBAGAME,game_winner,Miami vs Orlando Winner?,Orlando,Orlando,yes,1,finalized,2025-12-07T16:06:00Z,2025-12-10T01:50:24.396285Z,2025-12-10T02:00:00Z,7773231.00,0.00,1765323000,expected_expiration-150m,1765323000,0.27,0.28,0.275,0.27,111
KXNBAGAME-25DEC11BOSMIL-MIL,KXNBAGAME-25DEC11BOSMIL,KXNBAGAME,game_winner,Boston vs Milwaukee Winner?,Milwaukee,Milwaukee,yes,1,finalized,2025-12-09T16:05:00Z,2025-12-12T04:54:31.636021Z,2025-12-12T04:00:00Z,2158364.00,0.00,1765503000,expected_expiration-150m,1765503000,0.17,0.19,0.18,0.19,111
KXNBAGAME-25DEC12UTAMEM-MEM,KXNBAGAME-25DEC12UTAMEM,KXNBAGAME,game_winner,Utah vs Memphis Winner?,Memphis,Memphis,no,0,finalized,2025-12-10T16:06:00Z,2025-12-13T03:54:34.582907Z,2025-12-13T04:00:00Z,3496848.00,0.00,1765589400,expected_expiration-150m,1765589400,0.64,0.65,0.645,0.65,111
KXNBAGAME-25DEC08SACIND-SAC,KXNBAGAME-25DEC08SACIND,KXNBAGAME,game_winner,Sacramento vs Indiana Winner?,Sacramento,Sacramento,no,0,finalized,2025-12-06T16:06:00Z,2025-12-09T02:39:42.773863Z,2025-12-09T03:00:00Z,4230781.00,0.00,1765240200,expected_expiration-150m,1765240200,0.29,0.3,0.295,0.29,111
KXNBAGAME-25DEC08SACIND-IND,KXNBAGAME-25DEC08SACIND,KXNBAGAME,game_winner,Sacramento vs Indiana Winner?,Indiana,Indiana,yes,1,finalized,2025-12-06T16:06:00Z,2025-12-09T02:39:42.773863Z,2025-12-09T03:00:00Z,3768144.00,0.00,1765240200,expected_expiration-150m,1765240200,0.7,0.72,0.71,0.72,111
KXNBAGAME-25DEC08SASNOP-NOP,KXNBAGAME-25DEC08SASNOP,KXNBAGAME,game_winner,San Antonio vs New Orleans Winner?,New Orleans,New Orleans,no,0,finalized,2025-12-06T16:06:00Z,2025-12-09T03:44:34.23357Z,2025-12-09T04:00:00Z,2894447.00,0.00,1765243800,expected_expiration-150m,1765243800,0.21,0.22,0.215,0.22,111
KXNBAGAME-25DEC09MIAORL-MIA,KXNBAGAME-25DEC09MIAORL,KXNBAGAME,game_winner,Miami vs Orlando Winner?,Miami,Miami,no,0,finalized,2025-12-07T16:06:00Z,2025-12-10T01:50:24.396285Z,2025-12-10T02:00:00Z,8481570.00,0.00,1765323000,expected_expiration-150m,1765323000,0.71,0.73,0.72,0.73,111
KXNBAGAME-25DEC07OKCUTA-UTA,KXNBAGAME-25DEC07OKCUTA,KXNBAGAME,game_winner,Oklahoma City vs Utah Winner?,Utah,Utah,no,0,finalized,2025-12-05T16:07:00Z,2025-12-08T03:44:34.847419Z,2025-12-08T04:00:00Z,851068.00,0.00,1765157400,expected_expiration-150m,1765157400,0.04,0.05,0.045,0.05,111
KXNBAGAME-25DEC07OKCUTA-OKC,KXNBAGAME-25DEC07OKCUTA,KXNBAGAME,game_winner,Oklahoma City vs Utah Winner?,Oklahoma City,Oklahoma City,yes,1,finalized,2025-12-05T16:07:00Z,2025-12-08T03:44:34.847419Z,2025-12-08T04:00:00Z,1280834.00,0.00,1765157400,expected_expiration-150m,1765157400,0.95,0.96,0.955,0.96,111
KXNBAGAME-25DEC07LALPHI-PHI,KXNBAGAME-25DEC07LALPHI,KXNBAGAME,game_winner,Los Angeles L vs Philadelphia Winner?,Philadelphia,Philadelphia,no,0,finalized,2025-12-05T16:07:00Z,2025-12-08T03:09:38.526571Z,2025-12-08T03:30:00Z,3693716.00,0.00,1765155600,expected_expiration-150m,1765155600,0.56,0.57,0.565,0.57,111
KXNBAGAME-25DEC07GSWCHI-CHI,KXNBAGAME-25DEC07GSWCHI,KXNBAGAME,game_winner,Golden State vs Chicago Winner?,Chicago,Chicago,no,0,finalized,2025-12-05T16:07:00Z,2025-12-08T02:29:51.579345Z,2025-12-08T03:00:00Z,1309656.00,0.00,1765153800,expected_expiration-150m,1765153800,0.32,0.34,0.33,0.33,111
KXNBAGAME-25DEC08PHXMIN-PHX,KXNBAGAME-25DEC08PHXMIN,KXNBAGAME,game_winner,Phoenix vs Minnesota Winner?,Phoenix,Phoenix,yes,1,finalized,2025-12-06T16:06:00Z,2025-12-09T03:20:10.874379Z,2025-12-09T03:30:00Z,5622974.00,0.00,1765242000,expected_expiration-150m,1765242000,0.31,0.32,0.315,0.31,111
KXNBAGAME-25DEC08PHXMIN-MIN,KXNBAGAME-25DEC08PHXMIN,KXNBAGAME,game_winner,Phoenix vs Minnesota Winner?,Minnesota,Minnesota,no,0,finalized,2025-12-06T16:06:00Z,2025-12-09T03:20:10.874379Z,2025-12-09T03:30:00Z,5051202.00,0.00,1765242000,expected_expiration-150m,1765242000,0.69,0.7,0.695,0.7,111
KXNBAGAME-25DEC07DENCHA-DEN,KXNBAGAME-25DEC07DENCHA,KXNBAGAME,game_winner,Denver vs Charlotte Winner?,Denver,Denver,yes,1,finalized,2025-12-05T16:07:00Z,2025-12-08T01:34:38.39954Z,2025-12-08T02:00:00Z,2578752.00,0.00,1765150200,expected_expiration-150m,1765150200,0.81,0.82,0.815,0.82,111
KXNBAGAME-25DEC07PORMEM-POR,KXNBAGAME-25DEC07PORMEM,KXNBAGAME,game_winner,Portland vs Memphis Winner?,Portland,Portland,no,0,finalized,2025-12-05T16:07:00Z,2025-12-08T01:50:22.888176Z,2025-12-08T02:00:00Z,1705317.00,0.00,1765150200,expected_expiration-150m,1765150200,0.21,0.22,0.215,0.22,111
KXNBAGAME-25DEC07BOSTOR-TOR,KXNBAGAME-25DEC07BOSTOR,KXNBAGAME,game_winner,Boston vs Toronto Winner?,Toronto,Toronto,no,0,finalized,2025-12-05T13:06:00Z,2025-12-07T23:02:16.537056Z,2025-12-07T23:30:00Z,2173078.00,0.00,1765141200,expected_expiration-150m,1765141200,0.23,0.25,0.24,0.26,111
KXNBAGAME-25DEC07BOSTOR-BOS,KXNBAGAME-25DEC07BOSTOR,KXNBAGAME,game_winner,Boston vs Toronto Winner?,Boston,Boston,yes,1,finalized,2025-12-05T13:06:00Z,2025-12-07T23:02:16.537056Z,2025-12-07T23:30:00Z,2256203.00,0.00,1765141200,expected_expiration-150m,1765141200,0.76,0.77,0.765,0.77,111
KXNBAGAME-25DEC07ORLNYK-ORL,KXNBAGAME-25DEC07ORLNYK,KXNBAGAME,game_winner,Orlando vs New York K Winner?,Orlando,Orlando,no,0,finalized,2025-12-05T10:06:00Z,2025-12-07T19:50:26.268347Z,2025-12-07T20:00:00Z,3087550.00,0.00,1765128600,expected_expiration-150m,1765128600,0.53,0.54,0.535,0.54,111
KXNBAGAME-25DEC10PHXOKC-OKC,KXNBAGAME-25DEC10PHXOKC,KXNBAGAME,game_winner,Phoenix vs Oklahoma City Winner?,Oklahoma City,Oklahoma City,yes,1,finalized,2025-12-08T16:05:00Z,2025-12-11T03:00:34.475393Z,2025-12-11T03:30:00Z,2706383.00,0.00,1765414800,expected_expiration-150m,1765414800,0.96,0.97,0.965,0.96,111
KXNBAGAME-25DEC06HOUDAL-HOU,KXNBAGAME-25DEC06HOUDAL,KXNBAGAME,game_winner,Houston vs Dallas Winner?,Houston,Houston,no,0,finalized,2025-12-04T19:07:00Z,2025-12-07T04:00:14.968608Z,2025-12-07T04:30:00Z,1666742.00,0.00,1765072800,expected_expiration-150m,1765072800,0.7,0.71,0.705,0.71,111
KXNBAGAME-25DEC06HOUDAL-DAL,KXNBAGAME-25DEC06HOUDAL,KXNBAGAME,game_winner,Houston vs Dallas Winner?,Dallas,Dallas,yes,1,finalized,2025-12-04T19:07:00Z,2025-12-07T04:00:14.968608Z,2025-12-07T04:30:00Z,1315956.00,0.00,1765072800,expected_expiration-150m,1765072800,0.29,0.3,0.295,0.3,111
KXNBAGAME-25DEC07GSWCHI-GSW,KXNBAGAME-25DEC07GSWCHI,KXNBAGAME,game_winner,Golden State vs Chicago Winner?,Golden State,Golden State,yes,1,finalized,2025-12-05T16:07:00Z,2025-12-08T02:29:51.579345Z,2025-12-08T03:00:00Z,2209345.00,0.00,1765153800,expected_expiration-150m,1765153800,0.67,0.68,0.675,0.68,111
KXNBAGAME-25DEC07PORMEM-MEM,KXNBAGAME-25DEC07PORMEM,KXNBAGAME,game_winner,Portland vs Memphis Winner?,Memphis,Memphis,yes,1,finalized,2025-12-05T16:07:00Z,2025-12-08T01:50:22.888176Z,2025-12-08T02:00:00Z,1788495.00,0.00,1765150200,expected_expiration-150m,1765150200,0.78,0.8,0.79,0.79,111
KXNBAGAME-25DEC06SACMIA-SAC,KXNBAGAME-25DEC06SACMIA,KXNBAGAME,game_winner,Sacramento vs Miami Winner?,Sacramento,Sacramento,yes,1,finalized,2025-12-04T16:07:00Z,2025-12-07T03:34:36.288276Z,2025-12-07T04:00:00Z,832770.00,0.00,1765071000,expected_expiration-150m,1765071000,0.3,0.32,0.31,0.3,111
KXNBAGAME-25DEC07DENCHA-CHA,KXNBAGAME-25DEC07DENCHA,KXNBAGAME,game_winner,Denver vs Charlotte Winner?,Charlotte,Charlotte,no,0,finalized,2025-12-05T16:07:00Z,2025-12-08T01:34:38.39954Z,2025-12-08T02:00:00Z,1591418.00,0.00,1765150200,expected_expiration-150m,1765150200,0.19,0.2,0.195,0.2,111
KXNBAGAME-25DEC06MILDET-MIL,KXNBAGAME-25DEC06MILDET,KXNBAGAME,game_winner,Milwaukee vs Detroit Winner?,Milwaukee,Milwaukee,no,0,finalized,2025-12-04T16:07:00Z,2025-12-07T03:19:56.167007Z,2025-12-07T03:30:00Z,1165774.00,0.00,1765069200,expected_expiration-150m,1765069200,0.18,0.2,0.19,0.2,110
KXNBAGAME-25DEC06LACMIN-LAC,KXNBAGAME-25DEC06LACMIN,KXNBAGAME,game_winner,Los Angeles C vs Minnesota Winner?,Los Angeles C,Los Angeles C,no,0,finalized,2025-12-04T16:07:00Z,2025-12-07T03:44:39.486259Z,2025-12-07T04:00:00Z,2160697.00,0.00,1765071000,expected_expiration-150m,1765071000,0.56,0.57,0.565,0.57,111
KXNBAGAME-25DEC07ORLNYK-NYK,KXNBAGAME-25DEC07ORLNYK,KXNBAGAME,game_winner,Orlando vs New York K Winner?,New York K,New York K,yes,1,finalized,2025-12-05T10:06:00Z,2025-12-07T19:50:26.268347Z,2025-12-07T20:00:00Z,3243242.00,0.00,1765128600,expected_expiration-150m,1765128600,0.46,0.47,0.46499999999999997,0.47,111
KXNBAGAME-25DEC06MILDET-DET,KXNBAGAME-25DEC06MILDET,KXNBAGAME,game_winner,Milwaukee vs Detroit Winner?,Detroit,Detroit,yes,1,finalized,2025-12-04T16:07:00Z,2025-12-07T03:19:56.167007Z,2025-12-07T03:30:00Z,641025.00,0.00,1765069200,expected_expiration-150m,1765069200,0.81,0.82,0.815,0.82,111
KXNBAGAME-25DEC06GSWCLE-CLE,KXNBAGAME-25DEC06GSWCLE,KXNBAGAME,game_winner,Golden State vs Cleveland Winner?,Cleveland,Cleveland,no,0,finalized,2025-12-04T16:07:00Z,2025-12-07T03:14:40.110091Z,2025-12-07T03:30:00Z,3145733.00,0.00,1765069200,expected_expiration-150m,1765069200,0.77,0.78,0.775,0.78,111
KXNBAGAME-25DEC06GSWCLE-GSW,KXNBAGAME-25DEC06GSWCLE,KXNBAGAME,game_winner,Golden State vs Cleveland Winner?,Golden State,Golden State,yes,1,finalized,2025-12-04T16:07:00Z,2025-12-07T03:14:40.110091Z,2025-12-07T03:30:00Z,3579853.00,0.00,1765069200,expected_expiration-150m,1765069200,0.22,0.23,0.225,0.23,111
KXNBAGAME-25DEC06NOPBKN-NOP,KXNBAGAME-25DEC06NOPBKN,KXNBAGAME,game_winner,New Orleans vs Brooklyn Winner?,New Orleans,New Orleans,no,0,finalized,2025-12-04T13:06:00Z,2025-12-07T00:24:42.753874Z,2025-12-07T01:00:00Z,1024462.00,0.00,1765060200,expected_expiration-150m,1765060200,0.21,0.22,0.215,0.22,111
KXNBAGAME-25DEC06NOPBKN-BKN,KXNBAGAME-25DEC06NOPBKN,KXNBAGAME,game_winner,New Orleans vs Brooklyn Winner?,Brooklyn,Brooklyn,yes,1,finalized,2025-12-04T13:06:00Z,2025-12-07T00:24:42.753874Z,2025-12-07T01:00:00Z,1689940.00,0.00,1765060200,expected_expiration-150m,1765060200,0.78,0.79,0.785,0.8,111
KXNBAGAME-25DEC05DALOKC-OKC,KXNBAGAME-25DEC05DALOKC,KXNBAGAME,game_winner,Dallas vs Oklahoma City Winner?,Oklahoma City,Oklahoma City,yes,1,finalized,2025-12-03T19:07:00Z,2025-12-06T05:14:36.14652Z,2025-12-06T05:30:00Z,1953869.00,0.00,1764990000,expected_expiration-150m,1764990000,0.85,0.87,0.86,0.86,111
KXNBAGAME-25DEC07LALPHI-LAL,KXNBAGAME-25DEC07LALPHI,KXNBAGAME,game_winner,Los Angeles L vs Philadelphia Winner?,Los Angeles L,Los Angeles L,yes,1,finalized,2025-12-05T16:07:00Z,2025-12-08T03:09:38.526571Z,2025-12-08T03:30:00Z,6118590.00,0.00,1765155600,expected_expiration-150m,1765155600,0.43,0.44,0.435,0.44,111
KXNBAGAME-25DEC20HOUDEN-DEN,KXNBAGAME-25DEC20HOUDEN,KXNBAGAME,game_winner,Houston vs Denver Winner?,Denver,Denver,no,0,finalized,2025-12-18T13:06:00Z,2025-12-21T00:50:25.3438Z,2025-12-21T01:00:00Z,5122836.00,0.00,1766269800,expected_expiration-150m,,,,,,0
KXNBAGAME-25DEC06LACMIN-MIN,KXNBAGAME-25DEC06LACMIN,KXNBAGAME,game_winner,Los Angeles C vs Minnesota Winner?,Minnesota,Minnesota,yes,1,finalized,2025-12-04T16:07:00Z,2025-12-07T03:44:39.486259Z,2025-12-07T04:00:00Z,3291157.00,0.00,1765071000,expected_expiration-150m,1765071000,0.44,0.45,0.445,0.45,110
KXNBAGAME-25DEC05DALOKC-DAL,KXNBAGAME-25DEC05DALOKC,KXNBAGAME,game_winner,Dallas vs Oklahoma City Winner?,Dallas,Dallas,no,0,finalized,2025-12-03T19:07:00Z,2025-12-06T05:14:36.14652Z,2025-12-06T05:30:00Z,4630013.00,0.00,1764990000,expected_expiration-150m,1764990000,0.15,0.16,0.155,0.16,111
KXNBAGAME-25DEC05PHIMIL-MIL,KXNBAGAME-25DEC05PHIMIL,KXNBAGAME,game_winner,Philadelphia vs Milwaukee Winner?,Milwaukee,Milwaukee,no,0,finalized,2025-12-03T16:07:00Z,2025-12-06T03:44:37.669197Z,2025-12-06T04:00:00Z,554023.00,0.00,1764984600,expected_expiration-150m,1764984600,0.32,0.33,0.325,0.32,110
KXNBAGAME-25DEC05PHXHOU-PHX,KXNBAGAME-25DEC05PHXHOU,KXNBAGAME,game_winner,Phoenix vs Houston Winner?,Phoenix,Phoenix,no,0,finalized,2025-12-03T16:07:00Z,2025-12-06T03:30:04.812248Z,2025-12-06T04:00:00Z,1124022.00,0.00,1764984600,expected_expiration-150m,1764984600,0.32,0.33,0.325,0.32,111
KXNBAGAME-25DEC06ATLWAS-WAS,KXNBAGAME-25DEC06ATLWAS,KXNBAGAME,game_winner,Atlanta vs Washington Winner?,Washington,Washington,no,0,finalized,2025-12-04T16:07:00Z,2025-12-07T02:34:43.104548Z,2025-12-07T03:00:00Z,1339083.00,0.00,1765067400,expected_expiration-150m,1765067400,0.16,0.18,0.16999999999999998,0.18,111
KXNBAGAME-25DEC06ATLWAS-ATL,KXNBAGAME-25DEC06ATLWAS,KXNBAGAME,game_winner,Atlanta vs Washington Winner?,Atlanta,Atlanta,yes,1,finalized,2025-12-04T16:07:00Z,2025-12-07T02:34:43.104548Z,2025-12-07T03:00:00Z,1720582.00,0.00,1765067400,expected_expiration-150m,1765067400,0.83,0.84,0.835,0.83,111
KXNBAGAME-25DEC05LACMEM-MEM,KXNBAGAME-25DEC05LACMEM,KXNBAGAME,game_winner,Los Angeles C vs Memphis Winner?,Memphis,Memphis,yes,1,finalized,2025-12-03T16:07:00Z,2025-12-06T03:30:05.414576Z,2025-12-06T04:00:00Z,1085827.00,0.00,1764984600,expected_expiration-150m,1764984600,0.34,0.36,0.35,0.36,111
KXNBAGAME-25DEC05PORDET-POR,KXNBAGAME-25DEC05PORDET,KXNBAGAME,game_winner,Portland vs Detroit Winner?,Portland,Portland,no,0,finalized,2025-12-03T16:07:00Z,2025-12-06T03:39:51.561875Z,2025-12-06T03:30:00Z,2298354.00,0.00,1764982800,expected_expiration-150m,1764982800,0.28,0.3,0.29000000000000004,0.3,111
KXNBAGAME-25DEC05PORDET-DET,KXNBAGAME-25DEC05PORDET,KXNBAGAME,game_winner,Portland vs Detroit Winner?,Detroit,Detroit,yes,1,finalized,2025-12-03T16:07:00Z,2025-12-06T03:39:51.561875Z,2025-12-06T03:30:00Z,2725885.00,0.00,1764982800,expected_expiration-150m,1764982800,0.7,0.71,0.705,0.71,111
KXNBAGAME-25DEC05INDCHI-IND,KXNBAGAME-25DEC05INDCHI,KXNBAGAME,game_winner,Indiana vs Chicago Winner?,Indiana,Indiana,yes,1,finalized,2025-12-03T16:07:00Z,2025-12-06T03:39:51.825904Z,2025-12-06T04:00:00Z,736525.00,0.00,1764984600,expected_expiration-150m,1764984600,0.34,0.35,0.345,0.35,111
KXNBAGAME-25DEC06SACMIA-MIA,KXNBAGAME-25DEC06SACMIA,KXNBAGAME,game_winner,Sacramento vs Miami Winner?,Miami,Miami,no,0,finalized,2025-12-04T16:07:00Z,2025-12-07T03:34:36.288276Z,2025-12-07T04:00:00Z,984853.00,0.00,1765071000,expected_expiration-150m,1765071000,0.68,0.7,0.69,0.7,111
KXNBAGAME-25DEC05CHATOR-TOR,KXNBAGAME-25DEC05CHATOR,KXNBAGAME,game_winner,Charlotte vs Toronto Winner?,Toronto,Toronto,no,0,finalized,2025-12-03T16:07:00Z,2025-12-06T03:19:50.650116Z,2025-12-06T03:30:00Z,1945481.00,0.00,1764982800,expected_expiration-150m,1764982800,0.68,0.69,0.685,0.69,111
KXNBAGAME-25DEC05CHATOR-CHA,KXNBAGAME-25DEC05CHATOR,KXNBAGAME,game_winner,Charlotte vs Toronto Winner?,Charlotte,Charlotte,yes,1,finalized,2025-12-03T16:07:00Z,2025-12-06T03:19:50.650116Z,2025-12-06T03:30:00Z,773128.00,0.00,1764982800,expected_expiration-150m,1764982800,0.31,0.33,0.32,0.33,110
KXNBAGAME-25DEC05SASCLE-SAS,KXNBAGAME-25DEC05SASCLE,KXNBAGAME,game_winner,San Antonio vs Cleveland Winner?,San Antonio,San Antonio,no,0,finalized,2025-12-03T16:07:00Z,2025-12-06T03:19:51.167078Z,2025-12-06T03:30:00Z,1675314.00,0.00,1764982800,expected_expiration-150m,1764982800,0.53,0.54,0.535,0.54,111
KXNBAGAME-25DEC05LACMEM-LAC,KXNBAGAME-25DEC05LACMEM,KXNBAGAME,game_winner,Los Angeles C vs Memphis Winner?,Los Angeles C,Los Angeles C,no,0,finalized,2025-12-03T16:07:00Z,2025-12-06T03:30:05.414576Z,2025-12-06T04:00:00Z,1263384.00,0.00,1764984600,expected_expiration-150m,1764984600,0.64,0.66,0.65,0.66,111
KXNBAGAME-25DEC05UTANYK-UTA,KXNBAGAME-25DEC05UTANYK,KXNBAGAME,game_winner,Utah vs New York K Winner?,Utah,Utah,no,0,finalized,2025-12-03T16:07:00Z,2025-12-06T03:14:58.424434Z,2025-12-06T03:30:00Z,1504699.00,0.00,1764982800,expected_expiration-150m,1764982800,0.03,0.05,0.04,0.05,111
KXNBAGAME-25DEC05UTANYK-NYK,KXNBAGAME-25DEC05UTANYK,KXNBAGAME,game_winner,Utah vs New York K Winner?,New York K,New York K,yes,1,finalized,2025-12-03T16:07:00Z,2025-12-06T03:14:58.424434Z,2025-12-06T03:30:00Z,439194.00,0.00,1764982800,expected_expiration-150m,1764982800,0.95,0.97,0.96,0.97,111
KXNBAGAME-25DEC05MIAORL-ORL,KXNBAGAME-25DEC05MIAORL,KXNBAGAME,game_winner,Miami vs Orlando Winner?,Orlando,Orlando,yes,1,finalized,2025-12-03T16:07:00Z,2025-12-06T02:45:04.078733Z,2025-12-06T03:00:00Z,1820674.00,0.00,1764981000,expected_expiration-150m,1764981000,0.74,0.76,0.75,0.76,111
KXNBAGAME-25DEC15DALUTA-DAL,KXNBAGAME-25DEC15DALUTA,KXNBAGAME,game_winner,Dallas vs Utah Winner?,Dallas,Dallas,no,0,finalized,2025-12-13T19:06:00Z,2025-12-16T05:10:02.128462Z,2025-12-16T05:00:00Z,5931248.00,0.00,1765852200,expected_expiration-150m,,,,,,0
KXNBAGAME-25DEC05SASCLE-CLE,KXNBAGAME-25DEC05SASCLE,KXNBAGAME,game_winner,San Antonio vs Cleveland Winner?,Cleveland,Cleveland,yes,1,finalized,2025-12-03T16:07:00Z,2025-12-06T03:19:51.167078Z,2025-12-06T03:30:00Z,969566.00,0.00,1764982800,expected_expiration-150m,1764982800,0.47,0.48,0.475,0.48,111
KXNBAGAME-25DEC05LALBOS-BOS,KXNBAGAME-25DEC05LALBOS,KXNBAGAME,game_winner,Los Angeles L vs Boston Winner?,Boston,Boston,yes,1,finalized,2025-12-03T16:07:00Z,2025-12-06T02:40:03.867314Z,2025-12-06T03:00:00Z,1643221.00,0.00,1764981000,expected_expiration-150m,1764981000,0.88,0.89,0.885,0.89,111
KXNBAGAME-25DEC05MIAORL-MIA,KXNBAGAME-25DEC05MIAORL,KXNBAGAME,game_winner,Miami vs Orlando Winner?,Miami,Miami,no,0,finalized,2025-12-03T16:07:00Z,2025-12-06T02:45:04.078733Z,2025-12-06T03:00:00Z,3143663.00,0.00,1764981000,expected_expiration-150m,1764981000,0.24,0.26,0.25,0.26,111
KXNBAGAME-25DEC04MINNOP-NOP,KXNBAGAME-25DEC04MINNOP,KXNBAGAME,game_winner,Minnesota vs New Orleans Winner?,New Orleans,New Orleans,no,0,finalized,2025-12-02T16:06:00Z,2025-12-05T03:39:36.373457Z,2025-12-05T04:00:00Z,2521822.00,0.00,1764898200,expected_expiration-150m,1764898200,0.17,0.18,0.175,0.18,111
KXNBAGAME-25DEC04UTABKN-UTA,KXNBAGAME-25DEC04UTABKN,KXNBAGAME,game_winner,Utah vs Brooklyn Winner?,Utah,Utah,yes,1,finalized,2025-12-02T16:06:00Z,2025-12-05T03:14:38.82822Z,2025-12-05T03:30:00Z,2559785.00,0.00,1764896400,expected_expiration-150m,1764896400,0.55,0.56,0.555,0.56,111
KXNBAGAME-25DEC05DENATL-DEN,KXNBAGAME-25DEC05DENATL,KXNBAGAME,game_winner,Denver vs Atlanta Winner?,Denver,Denver,yes,1,finalized,2025-12-03T16:07:00Z,2025-12-06T03:15:07.908174Z,2025-12-06T03:30:00Z,5430256.00,0.00,1764982800,expected_expiration-150m,1764982800,0.32,0.33,0.325,0.33,111
KXNBAGAME-25DEC04GSWPHI-PHI,KXNBAGAME-25DEC04GSWPHI,KXNBAGAME,game_winner,Golden State vs Philadelphia Winner?,Philadelphia,Philadelphia,yes,1,finalized,2025-12-02T16:06:00Z,2025-12-05T02:44:42.213037Z,2025-12-05T03:00:00Z,4488357.00,0.00,1764894600,expected_expiration-150m,1764894600,0.87,0.88,0.875,0.88,111
KXNBAGAME-25DEC04MINNOP-MIN,KXNBAGAME-25DEC04MINNOP,KXNBAGAME,game_winner,Minnesota vs New Orleans Winner?,Minnesota,Minnesota,yes,1,finalized,2025-12-02T16:06:00Z,2025-12-05T03:39:36.373457Z,2025-12-05T04:00:00Z,1920144.00,0.00,1764898200,expected_expiration-150m,1764898200,0.82,0.83,0.825,0.83,111
KXNBAGAME-25DEC05PHIMIL-PHI,KXNBAGAME-25DEC05PHIMIL,KXNBAGAME,game_winner,Philadelphia vs Milwaukee Winner?,Philadelphia,Philadelphia,yes,1,finalized,2025-12-03T16:07:00Z,2025-12-06T03:44:37.669197Z,2025-12-06T04:00:00Z,1155381.00,0.00,1764984600,expected_expiration-150m,1764984600,0.68,0.69,0.685,0.68,111
KXNBAGAME-25DEC04LALTOR-LAL,KXNBAGAME-25DEC04LALTOR,KXNBAGAME,game_winner,Los Angeles L vs Toronto Winner?,Los Angeles L,Los Angeles L,yes,1,finalized,2025-12-02T16:06:00Z,2025-12-05T03:14:38.836473Z,2025-12-05T03:30:00Z,4430774.00,0.00,1764896400,expected_expiration-150m,1764896400,0.63,0.64,0.635,0.64,111
KXNBAGAME-25DEC04GSWPHI-GSW,KXNBAGAME-25DEC04GSWPHI,KXNBAGAME,game_winner,Golden State vs Philadelphia Winner?,Golden State,Golden State,no,0,finalized,2025-12-02T16:06:00Z,2025-12-05T02:44:42.213037Z,2025-12-05T03:00:00Z,5069556.00,0.00,1764894600,expected_expiration-150m,1764894600,0.13,0.14,0.135,0.15,111
KXNBAGAME-25DEC04BOSWAS-BOS,KXNBAGAME-25DEC04BOSWAS,KXNBAGAME,game_winner,Boston vs Washington Winner?,Boston,Boston,yes,1,finalized,2025-12-02T16:06:00Z,2025-12-05T02:29:54.471337Z,2025-12-05T03:00:00Z,1882717.00,0.00,1764894600,expected_expiration-150m,1764894600,0.86,0.88,0.87,0.88,111
KXNBAGAME-25DEC04LALTOR-TOR,KXNBAGAME-25DEC04LALTOR,KXNBAGAME,game_winner,Los Angeles L vs Toronto Winner?,Toronto,Toronto,no,0,finalized,2025-12-02T16:06:00Z,2025-12-05T03:14:38.836473Z,2025-12-05T03:30:00Z,2966122.00,0.00,1764896400,expected_expiration-150m,1764896400,0.35,0.37,0.36,0.37,111
KXNBAGAME-25DEC03MIADAL-DAL,KXNBAGAME-25DEC03MIADAL,KXNBAGAME,game_winner,Miami vs Dallas Winner?,Dallas,Dallas,yes,1,finalized,2025-12-01T19:06:00Z,2025-12-04T04:00:22.262525Z,2025-12-04T04:30:00Z,3844848.00,0.00,1764813600,expected_expiration-150m,1764813600,0.34,0.35,0.345,0.35,111
KXNBAGAME-25DEC03MIADAL-MIA,KXNBAGAME-25DEC03MIADAL,KXNBAGAME,game_winner,Miami vs Dallas Winner?,Miami,Miami,no,0,finalized,2025-12-01T19:06:00Z,2025-12-04T04:00:22.262525Z,2025-12-04T04:30:00Z,3476947.00,0.00,1764813600,expected_expiration-150m,1764813600,0.63,0.65,0.64,0.64,111
KXNBAGAME-25DEC04UTABKN-BKN,KXNBAGAME-25DEC04UTABKN,KXNBAGAME,game_winner,Utah vs Brooklyn Winner?,Brooklyn,Brooklyn,no,0,finalized,2025-12-02T16:06:00Z,2025-12-05T03:14:38.82822Z,2025-12-05T03:30:00Z,2594523.00,0.00,1764896400,expected_expiration-150m,1764896400,0.45,0.46,0.455,0.46,111
KXNBAGAME-25DEC03SACHOU-HOU,KXNBAGAME-25DEC03SACHOU,KXNBAGAME,game_winner,Sacramento vs Houston Winner?,Houston,Houston,yes,1,finalized,2025-12-01T16:06:00Z,2025-12-04T03:49:53.195346Z,2025-12-04T04:00:00Z,646262.00,0.00,1764811800,expected_expiration-150m,1764811800,0.87,0.89,0.88,0.89,110
